Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Interaction type,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,302.435,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,9064,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Engaging with Environment,Affiliative,START,302.435,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,9064,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Nose Touch,Affiliative,POINT,319.486,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,9575,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Nose Touch,Affiliative,POINT,338.972,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10159,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Engaging with Environment,Affiliative,STOP,344.778,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10333,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,START,344.778,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10333,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,350.817,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10514,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Engaging with Environment,Affiliative,START,351.251,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10527,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,351.751,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10542,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Human: Passive Engagement,Neutral,START,353.853,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,10605,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,389.823,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,11683,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Human: Passive Engagement,Neutral,STOP,389.823,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,11683,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Momentary retreat,Avoidant,POINT,507.140,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,15199,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Engaging with Environment,Affiliative,STOP,535.802,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,16058,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,START,535.802,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,16058,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,541.007,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,16214,NA,
Norway_L1_horse_human_pasture1_v3_08_08_21,2024-10-03 09:36:53.847,,541.007,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,0.0,1027.627,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,541.007,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v3_08_08_21.MP4,16214,NA,
