Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,111.878,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3353,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,125.158,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3751,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,125.158,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3751,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Human: Active Engagement,Affiliative,STOP,125.158,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3751,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Human: Passive Engagement,Neutral,START,125.158,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3751,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Active Engagement,Affiliative,START,128.862,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3862,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,128.862,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,3862,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,133.567,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,4003,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Passive Engagement,Neutral,START,133.567,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,4003,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Momentary retreat,Avoidant,POINT,151.018,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,4526,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,152.486,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,4570,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Passive Engagement,Neutral,START,155.822,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,4670,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,208.491,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,6248,NA,
Norway_L1_horse_human_pasture1_V11_08_08_21,2025-02-04 08:14:07.625,,142.859,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,0.0,208.508,29.970,,,,,Human: Passive Engagement,Neutral,STOP,208.491,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v11_08_08_21.MP4,6248,NA,
