Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,START,252.119,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,7556,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,STOP,252.119,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,7556,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,STOP,267.534,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8018,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Passive Engagement,Neutral,START,267.534,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8018,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,START,286.987,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8601,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Passive Engagement,Neutral,STOP,286.987,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8601,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,291.024,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8722,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,START,291.024,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,8722,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Active Engagement,Affiliative,START,319.986,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,9590,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,319.986,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,9590,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,STOP,340.740,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10212,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,START,340.740,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10212,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,START,352.185,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10555,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,STOP,352.185,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10555,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,353.520,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10595,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,START,353.520,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,10595,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,372.205,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11155,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,STOP,380.814,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11413,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,START,380.814,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11413,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,386.419,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11581,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,STOP,386.419,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11581,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,387.220,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11605,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,START,388.288,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11637,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,391.925,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11746,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,391.925,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11746,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,START,391.925,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11746,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,START,391.925,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,11746,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Active Engagement,Affiliative,START,404.671,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12128,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,404.671,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12128,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,404.671,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12128,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,429.663,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12877,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,429.663,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12877,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,START,429.663,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,12877,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,440.273,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13195,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,START,440.273,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13195,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,440.273,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13195,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,451.084,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13519,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,451.084,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13519,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,458.858,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13752,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,START,458.858,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,13752,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Human: Active Engagement,Affiliative,STOP,473.106,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,14179,NA,
Saxtorp_8_20_HorseHuman_v1,2025-02-04 08:15:42.502,,290.257,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,0.0,943.743,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,474.107,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v1.MP4,14209,NA,
