Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,44.311,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,1328,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,44.311,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,1328,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Nose Touch,Affiliative,POINT,98.899,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,2964,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Nose Touch,Affiliative,POINT,259.259,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,7770,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,270.704,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,8113,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,270.704,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,8113,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,293.059,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,8783,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,293.059,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,8783,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,294.494,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,8826,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,304.638,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,9130,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,309.609,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,9279,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,309.609,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,9279,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,319.019,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,9561,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,319.019,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,9561,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,352.085,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,10552,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,358.024,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,10730,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,358.024,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,10730,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Momentary retreat,Avoidant,POINT,376.409,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,11281,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,378.245,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,11336,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,START,407.207,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12204,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,407.207,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12204,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,421.221,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12624,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Human: Active Engagement,Affiliative,STOP,421.221,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12624,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Human: Active Engagement,Affiliative,START,427.460,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12811,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,430.397,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,12899,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,462.329,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,13856,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,462.329,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,13856,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,468.368,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14037,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,468.368,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14037,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,491.791,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14739,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,491.791,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14739,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,499.599,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14973,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,499.599,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,14973,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,636.202,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19067,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,636.202,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19067,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Momentary retreat,Avoidant,POINT,651.451,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19524,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,652.719,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19562,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Passive Engagement,Neutral,START,652.719,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19562,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Human: Active Engagement,Affiliative,STOP,658.057,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19722,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Human: Passive Engagement,Neutral,START,658.057,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19722,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,663.096,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,19873,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Active Engagement,Affiliative,START,688.855,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,20645,NA,
Norway_L1_horse_human_pasture2_V1_08_08_21,2025-02-04 08:14:48.601,,950.249,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,0.0,1055.054,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,688.855,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 2/Norway_L1_horse_human_pasture2_v1_08_08_21.MP4,20645,NA,
