Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Interaction type,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,540.774,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16207,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,544.310,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16313,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,550.016,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16484,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,554.854,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16629,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Leaving/Avoiding Horses,Avoidant,START,554.854,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16629,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Leaving/Avoiding Horses,Avoidant,STOP,565.265,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16941,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,566.633,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,16982,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,569.335,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,17063,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,569.335,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,17063,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,586.219,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,17569,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,START,586.886,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,17589,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,STOP,602.602,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18060,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,START,603.169,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18077,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,604.137,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18106,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,605.105,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18136,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,607.440,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18205,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,609.209,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18258,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,617.784,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18515,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,START,617.784,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18515,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,617.784,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18515,NA,
Icelandic_05_20_HorseHuman_v2_medium,2024-10-03 09:34:39.826,,615.415,Media file(s),player #1:D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,0.0,676.576,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,620.787,D:/Videos from Trainings/Original Files/Practice/Icelandic_05_20_HorseHuman_v2_medium.MP4,18605,NA,
