Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Horse: Active Engagement,Affiliative,START,252.319,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,7562,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Passive Engagement,Neutral,START,252.319,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,7562,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,START,258.024,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,7733,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Passive Engagement,Neutral,STOP,258.024,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,7733,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,STOP,269.436,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,8075,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Passive Engagement,Neutral,START,269.436,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,8075,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,START,307.874,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,9227,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Passive Engagement,Neutral,STOP,307.874,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,9227,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,381.982,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,11448,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,STOP,381.982,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,11448,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Horse: Active Engagement,Affiliative,START,398.064,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,11930,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,START,398.064,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,11930,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,424.758,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,12730,NA,
Saxtorp_8_20_HorseHuman_v2,2025-02-04 08:16:59.400,,354.054,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,0.0,445.245,29.970,,,,,Human: Active Engagement,Affiliative,STOP,424.758,E:/AKG Grant/Videos from Trainings/Original Files/Sweden August 2020/HasteKlinik Aug13-16/Saxtorp_8_20_HorseHuman_v2.MP4,12730,NA,
